timestamp,process_id,user,process_name,cpu_usage,memory_usage,keystroke_hook,network_activity,label,rule_flag,rf_pred
2025-01-19 12:01:00,10317,diana,python.exe,3.26,557.0,0,1,0,0,
2025-01-25 00:24:00,10318,eve,excel.exe,20.01,248.1,0,0,0,0,0.0
2025-01-23 17:45:00,10319,eve,teams.exe,23.84,502.7,0,0,0,0,0.0
2025-01-17 00:53:00,10320,frank,vscode.exe,21.4,254.1,0,1,0,0,0.0
2025-01-01 09:29:00,10321,heidi,python.exe,16.14,552.4,0,0,0,0,0.0
2025-01-27 12:50:00,10322,frank,excel.exe,25.05,294.2,0,0,0,0,
2025-01-25 01:43:00,10323,alice,spotify.exe,0.18,464.0,0,0,0,0,
2025-01-26 10:31:00,10324,bob,keylog.exe,4.39,86.8,1,1,0,1,
2025-01-06 04:15:00,10325,eve,chrome.exe,22.88,299.5,0,1,0,0,
2025-01-03 18:54:00,10326,diana,keylog.exe,7.02,167.5,1,1,1,1,
2025-01-08 16:53:00,10327,charlie,firefox.exe,26.67,387.7,0,0,0,0,
2025-01-13 13:10:00,10328,diana,keylog.exe,5.1,108.8,1,1,1,1,1.0
2025-01-25 20:17:00,10329,bob,spotify.exe,14.87,334.1,0,0,0,0,
2025-01-12 11:38:00,10330,frank,word.exe,13.7,506.8,0,1,0,0,
2025-01-08 10:49:00,10331,diana,teams.exe,33.42,196.8,1,0,0,0,0.0
2025-01-24 17:37:00,10332,heidi,discord.exe,16.38,265.0,0,0,0,0,0.0
2025-01-01 13:04:00,10333,alice,kl_service.exe,12.21,101.5,1,1,1,1,
2025-01-20 06:31:00,10334,bob,teams.exe,9.54,105.3,0,0,0,0,
2025-01-29 09:04:00,10335,frank,word.exe,16.49,245.8,0,0,0,0,
2025-01-29 00:08:00,10336,heidi,word.exe,34.95,263.2,0,0,0,0,
2025-01-09 16:53:00,10337,charlie,teams.exe,16.37,135.8,0,0,0,0,
2025-01-28 20:31:00,10338,frank,vscode.exe,23.54,293.9,0,0,0,0,
2025-01-28 18:14:00,10339,grace,hid_hook.exe,12.46,211.5,1,0,0,0,1.0
2025-01-05 00:41:00,10340,heidi,firefox.exe,40.48,515.9,0,0,0,0,
2025-01-14 07:50:00,10341,heidi,syskey32.exe,9.09,77.8,1,1,1,1,
2025-01-27 21:54:00,10342,alice,outlook.exe,29.96,241.4,1,0,0,0,
2025-01-21 13:12:00,10343,bob,kl_service.exe,2.97,102.8,1,1,1,1,
2025-01-08 09:27:00,10344,charlie,chrome.exe,25.41,201.8,0,1,1,0,
2025-01-07 01:16:00,10345,alice,firefox.exe,10.0,314.4,0,0,0,0,
2025-01-17 05:15:00,10346,frank,teams.exe,36.33,488.1,0,1,0,0,
2025-01-16 06:49:00,10347,alice,firefox.exe,41.47,642.7,0,1,1,0,
2025-01-17 22:16:00,10348,heidi,kl_service.exe,12.41,155.1,1,0,0,0,
2025-01-04 07:40:00,10349,bob,teams.exe,32.1,228.6,0,0,0,0,
2025-01-02 15:28:00,10350,eve,explorer.exe,11.14,525.9,0,0,0,0,
2025-01-09 08:39:00,10351,alice,notepad.exe,0.0,348.3,0,0,0,0,
2025-01-05 14:55:00,10352,grace,outlook.exe,6.43,236.3,0,1,0,0,0.0
2025-01-29 10:21:00,10353,alice,outlook.exe,37.99,384.0,0,1,0,0,
2025-01-04 02:55:00,10354,frank,outlook.exe,14.47,306.8,0,0,0,0,0.0
2025-01-08 13:33:00,10355,frank,excel.exe,37.32,400.7,0,1,0,0,0.0
2025-01-18 17:47:00,10356,charlie,teams.exe,26.06,209.3,0,0,0,0,
2025-01-16 13:06:00,10357,charlie,teams.exe,43.13,350.0,0,1,0,0,
2025-01-10 07:23:00,10358,diana,keystreamer.exe,4.82,155.2,1,1,1,1,
2025-01-23 06:57:00,10359,bob,explorer.exe,11.76,362.8,0,0,0,0,0.0
2025-01-10 02:41:00,10360,bob,spotify.exe,45.65,347.1,0,0,0,0,
2025-01-08 14:46:00,10361,eve,chrome.exe,13.61,524.4,1,0,0,0,
2025-01-24 08:21:00,10362,eve,vscode.exe,29.52,378.0,1,1,0,0,0.0
2025-01-20 15:52:00,10363,bob,vscode.exe,27.14,361.6,0,0,1,0,
2025-01-16 17:57:00,10364,grace,teams.exe,10.26,349.7,0,0,0,0,
2025-01-22 17:29:00,10365,eve,discord.exe,40.16,572.2,1,0,0,0,
2025-01-22 13:04:00,10366,charlie,vscode.exe,51.33,268.7,0,0,0,0,
2025-01-30 15:15:00,10367,frank,chrome.exe,23.3,287.3,0,0,0,0,
2025-01-04 07:37:00,10368,bob,kl_service.exe,13.53,91.8,0,1,1,0,
2025-01-21 15:49:00,10369,heidi,vscode.exe,21.11,338.7,0,0,0,0,
2025-01-11 15:38:00,10370,eve,keystreamer.exe,19.36,99.8,1,1,0,0,1.0
2025-01-02 17:31:00,10371,bob,spotify.exe,40.5,113.1,0,0,0,0,
2025-01-19 21:56:00,10372,diana,word.exe,26.78,276.6,0,1,0,0,
2025-01-11 03:19:00,10373,alice,notepad.exe,19.9,189.5,0,0,0,0,
2025-01-14 13:08:00,10374,frank,syskey32.exe,9.82,131.3,1,1,0,1,
2025-01-03 02:51:00,10375,bob,outlook.exe,25.03,557.7,0,0,0,0,
2025-01-16 00:06:00,10376,alice,vscode.exe,20.67,368.2,0,0,1,0,
2025-01-16 01:39:00,10377,eve,python.exe,38.8,433.1,0,0,0,0,0.0
2025-01-01 14:36:00,10378,alice,spotify.exe,15.79,267.8,0,0,1,0,0.0
2025-01-23 06:53:00,10379,frank,explorer.exe,20.6,141.1,0,0,1,0,
2025-01-03 21:02:00,10380,bob,explorer.exe,24.1,149.5,0,0,1,0,0.0
2025-01-11 13:22:00,10381,diana,discord.exe,20.9,337.9,0,0,0,0,
2025-01-28 14:14:00,10382,grace,vscode.exe,33.64,169.3,0,0,1,0,0.0
2025-01-05 21:59:00,10383,eve,vscode.exe,9.87,272.7,0,0,0,0,
2025-01-06 13:07:00,10384,bob,discord.exe,18.08,318.0,0,0,0,0,
2025-01-28 11:27:00,10385,frank,spotify.exe,18.12,567.1,0,0,0,0,
2025-01-21 02:20:00,10386,eve,spotify.exe,16.05,439.3,0,1,0,0,
2025-01-26 20:33:00,10387,charlie,spotify.exe,14.74,473.9,0,0,0,0,
2025-01-12 19:39:00,10388,alice,teams.exe,12.45,413.7,0,0,0,0,0.0
2025-01-13 13:17:00,10389,grace,spotify.exe,18.045,445.0,0,0,0,0,
2025-01-19 05:38:00,10390,frank,excel.exe,38.42,174.7,0,1,0,0,
2025-01-15 16:16:00,10391,charlie,outlook.exe,8.72,435.9,0,0,0,0,
2025-01-06 18:31:00,10392,heidi,syskey32.exe,0.0,141.7,1,0,1,0,0.0
2025-01-12 22:54:00,10393,bob,python.exe,0.0,259.2,0,0,1,0,0.0
2025-01-10 18:58:00,10394,diana,firefox.exe,0.0,345.2,0,0,1,0,0.0
2025-01-20 14:51:00,10395,eve,discord.exe,11.33,556.7,0,0,0,0,
2025-01-27 08:25:00,10396,alice,vscode.exe,33.23,377.7,0,1,0,0,
2025-01-19 00:25:00,10397,eve,excel.exe,15.13,231.5,0,0,0,0,
2025-01-18 13:56:00,10398,grace,excel.exe,17.34,409.9,0,0,0,0,
2025-01-23 08:57:00,10399,bob,firefox.exe,38.04,527.4,0,0,0,0,
2025-01-06 18:28:00,10400,eve,syskey32.exe,13.32,148.1,1,1,0,1,
2025-01-05 03:09:00,10401,alice,keycap.exe,9.68,108.6,1,1,1,1,
2025-01-01 19:10:00,10402,bob,keycap.exe,11.5,107.8,1,1,1,1,
2025-01-17 15:04:00,10403,eve,notepad.exe,28.72,378.1,0,1,0,0,
2025-01-25 02:19:00,10404,diana,vscode.exe,21.1,422.8,0,0,0,0,
2025-01-07 09:24:00,10405,frank,explorer.exe,11.99,464.6,0,0,0,0,
2025-01-01 18:01:00,10406,bob,keylog.exe,0.46,62.2,1,0,1,0,
2025-01-21 08:25:00,10407,frank,kl_service.exe,6.11,155.9,1,0,0,0,1.0
2025-01-12 17:36:00,10408,heidi,vscode.exe,16.85,482.5,0,0,0,0,
2025-01-06 10:05:00,10409,bob,explorer.exe,12.02,333.6,0,0,0,0,
2025-01-04 15:17:00,10410,diana,explorer.exe,34.35,480.8,0,0,0,0,
2025-01-14 22:16:00,10411,frank,excel.exe,28.47,496.8,0,1,0,0,
2025-01-03 07:43:00,10412,charlie,outlook.exe,26.55,406.7,0,0,0,0,0.0
2025-01-10 09:00:00,10413,alice,chrome.exe,3.37,484.7,0,0,0,0,
2025-01-21 09:35:00,10414,charlie,firefox.exe,33.96,240.6,0,0,0,0,0.0
2025-01-07 17:02:00,10415,eve,keylog.exe,8.94,36.3,1,1,1,1,
2025-01-12 18:44:00,10416,diana,spotify.exe,19.82,334.0,0,0,0,0,
2025-01-06 15:30:00,10417,charlie,word.exe,11.89,410.5,0,1,1,0,
2025-01-14 13:31:00,10418,bob,spotify.exe,21.97,353.2,0,0,0,0,0.0
2025-01-02 03:59:00,10419,eve,keylog.exe,10.39,154.0,1,1,1,1,
2025-01-03 10:26:00,10420,eve,kl_service.exe,2.82,175.4,1,1,1,1,
2025-01-10 05:24:00,10421,charlie,chrome.exe,37.03,282.8,0,0,0,0,
2025-01-06 00:53:00,10422,heidi,python.exe,20.86,355.2,0,1,1,0,0.0
2025-01-14 06:48:00,10423,charlie,firefox.exe,24.98,106.2,1,1,1,0,
2025-01-20 09:32:00,10424,heidi,keycap.exe,9.56,114.0,1,0,0,0,
2025-01-07 13:15:00,10425,diana,outlook.exe,12.62,236.0,0,0,0,0,
2025-01-10 05:36:00,10426,alice,spotify.exe,26.63,342.6,0,0,0,0,
2025-01-22 03:25:00,10427,charlie,chrome.exe,9.32,191.2,1,0,0,0,
2025-01-10 04:45:00,10428,grace,excel.exe,20.89,156.4,0,0,0,0,
2025-01-21 05:24:00,10429,heidi,excel.exe,20.03,381.8,0,0,0,0,
2025-01-21 18:19:00,10430,charlie,teams.exe,41.7,463.0,0,0,0,0,
2025-01-25 11:27:00,10431,frank,excel.exe,23.96,170.7,0,0,0,0,
2025-01-21 07:02:00,10432,bob,spotify.exe,32.82,509.0,1,0,0,0,
2025-01-19 04:51:00,10433,grace,spotify.exe,21.46,377.4,0,0,0,0,
2025-01-26 20:20:00,10434,grace,spotify.exe,41.96,381.6,0,0,0,0,
2025-01-19 12:06:00,10435,heidi,vscode.exe,5.18,548.0,0,0,0,0,0.0
2025-01-27 20:09:00,10436,frank,notepad.exe,12.62,196.3,0,0,0,0,
2025-01-17 00:09:00,10437,frank,outlook.exe,0.0,10.0,0,0,0,0,
2025-01-10 18:29:00,10438,eve,vscode.exe,8.68,522.1,0,0,0,0,
2025-01-23 15:00:00,10439,heidi,excel.exe,24.58,135.3,0,0,0,0,
2025-01-23 02:43:00,10440,alice,notepad.exe,25.83,598.0,0,0,0,0,
2025-01-02 23:29:00,10441,bob,firefox.exe,6.51,414.4,0,0,0,0,
2025-01-28 21:18:00,10442,diana,syskey32.exe,6.8,36.5,1,1,1,1,
2025-01-17 04:09:00,10443,grace,vscode.exe,35.3,412.7,0,0,0,0,0.0
2025-01-25 11:37:00,10444,diana,notepad.exe,12.4,63.8,0,1,0,0,
2025-01-07 19:43:00,10445,charlie,word.exe,15.2,358.3,0,0,0,0,0.0
2025-01-30 03:35:00,10446,charlie,keystreamer.exe,4.29,184.6,1,1,1,1,1.0
2025-01-07 15:00:00,10447,diana,outlook.exe,16.39,347.7,0,0,0,0,
2025-01-12 08:44:00,10448,charlie,spotify.exe,33.4,341.1,1,0,0,0,
2025-01-04 04:51:00,10449,alice,firefox.exe,14.46,335.0,0,0,0,0,
2025-01-20 05:03:00,10450,frank,chrome.exe,27.69,241.9,0,0,0,0,0.0
2025-01-27 20:06:00,10451,charlie,teams.exe,22.32,460.0,0,0,0,0,
2025-01-22 12:17:00,10452,eve,hid_hook.exe,5.02,10.0,0,1,0,0,1.0
2025-01-21 06:08:00,10453,charlie,outlook.exe,8.12,488.6,0,0,0,0,
2025-01-18 16:31:00,10454,bob,vscode.exe,29.56,68.5,0,0,0,0,0.0
2025-01-16 18:07:00,10455,alice,spotify.exe,1.73,379.0,0,1,0,0,
2025-01-01 14:11:00,10456,bob,keystreamer.exe,13.17,170.6,0,1,0,0,
2025-01-13 13:11:00,10457,bob,hid_hook.exe,10.84,302.15,1,1,1,1,
2025-01-05 17:53:00,10458,eve,discord.exe,31.8,439.2,0,0,0,0,
2025-01-09 06:58:00,10459,alice,excel.exe,19.05,479.2,0,1,0,0,
2025-01-25 10:35:00,10460,alice,notepad.exe,14.83,375.3,0,1,0,0,
2025-01-19 03:44:00,10461,heidi,excel.exe,0.0,255.5,0,0,0,0,
2025-01-03 18:40:00,10462,alice,python.exe,10.18,379.8,0,0,1,0,
2025-01-04 12:12:00,10463,alice,spotify.exe,15.75,112.9,0,1,0,0,
2025-01-25 15:46:00,10464,alice,excel.exe,32.71,390.8,0,0,0,0,
2025-01-20 11:54:00,10465,eve,firefox.exe,41.18,470.3,1,1,0,0,
2025-01-27 11:55:00,10466,charlie,explorer.exe,10.6,320.2,0,0,0,0,
2025-01-29 07:30:00,10467,heidi,keystreamer.exe,8.96,177.2,1,1,1,1,
2025-01-23 10:40:00,10468,bob,hid_hook.exe,13.33,103.9,1,0,0,0,1.0
2025-01-27 14:24:00,10469,alice,vscode.exe,31.0,391.9,0,1,0,0,
2025-01-03 17:13:00,10470,grace,python.exe,2.66,233.1,0,0,0,0,
2025-01-13 02:50:00,10471,charlie,teams.exe,20.88,313.1,0,0,0,0,
2025-01-17 17:47:00,10472,charlie,discord.exe,26.78,415.6,0,1,1,0,0.0
2025-01-15 10:04:00,10473,bob,chrome.exe,19.53,464.0,0,0,0,0,
2025-01-15 05:31:00,10474,eve,spotify.exe,28.7,323.9,0,0,0,0,
2025-01-27 17:34:00,10475,diana,discord.exe,11.64,106.6,0,1,0,0,
2025-01-03 08:13:00,10476,diana,firefox.exe,4.7,271.4,0,0,0,0,
2025-01-09 10:41:00,10477,charlie,outlook.exe,35.75,233.4,0,0,0,0,0.0
2025-01-23 05:16:00,10478,frank,notepad.exe,19.09,66.5,0,0,0,0,
2025-01-19 20:02:00,10479,frank,outlook.exe,35.25,259.8,0,0,0,0,
2025-01-25 04:50:00,10480,bob,spotify.exe,18.62,364.8,0,0,0,0,
2025-01-19 23:50:00,10481,diana,firefox.exe,28.67,26.7,0,0,0,0,
2025-01-20 01:52:00,10482,charlie,notepad.exe,31.49,411.7,0,1,1,0,
2025-01-20 23:21:00,10483,eve,keycap.exe,10.63,96.1,1,0,0,0,
2025-01-18 14:31:00,10484,diana,word.exe,27.31,499.5,0,0,0,0,0.0
2025-01-17 01:32:00,10485,charlie,teams.exe,14.83,276.8,0,0,0,0,0.0
2025-01-11 15:05:00,10486,charlie,python.exe,21.14,253.5,0,0,0,0,
2025-01-07 19:37:00,10487,alice,word.exe,11.84,262.3,0,1,1,0,
2025-01-08 19:41:00,10488,eve,vscode.exe,21.14,458.7,0,0,0,0,
2025-01-01 06:57:00,10489,alice,keylog.exe,12.48,121.1,1,0,1,0,
2025-01-29 20:56:00,10490,bob,discord.exe,33.67,367.7,0,0,0,0,0.0
2025-01-15 03:18:00,10491,alice,vscode.exe,12.47,372.4,0,0,0,0,
2025-01-03 06:27:00,10492,grace,spotify.exe,21.02,513.6,0,0,0,0,0.0
2025-01-12 22:49:00,10493,alice,chrome.exe,22.55,433.8,0,0,0,0,0.0
2025-01-17 16:52:00,10494,grace,teams.exe,27.37,303.8,0,0,1,0,0.0
2025-01-27 17:53:00,10495,diana,keystreamer.exe,9.22,43.9,1,1,1,1,
2025-01-19 02:52:00,10496,frank,notepad.exe,24.13,35.0,0,1,0,0,
2025-01-08 20:58:00,10497,heidi,word.exe,23.97,679.4,0,0,0,0,
2025-01-01 06:52:00,10498,heidi,firefox.exe,18.29,112.4,0,1,0,0,
2025-01-06 05:43:00,10499,charlie,notepad.exe,17.43,431.9,0,0,1,0,
2025-01-29 00:35:00,10500,heidi,notepad.exe,30.65,300.8,0,1,0,0,
2025-01-24 06:16:00,10501,grace,teams.exe,18.73,386.5,0,0,1,0,0.0
2025-01-17 08:28:00,10502,eve,notepad.exe,21.18,404.6,0,0,0,0,0.0
2025-01-20 00:24:00,10503,alice,teams.exe,17.75,506.1,0,0,1,0,
2025-01-27 21:56:00,10504,grace,python.exe,33.51,435.6,0,0,0,0,0.0
2025-01-14 02:48:00,10505,eve,excel.exe,15.2,182.0,1,0,0,0,0.0
2025-01-25 19:35:00,10506,frank,keylog.exe,2.29,121.4,1,0,0,0,1.0
2025-01-13 03:46:00,10507,heidi,teams.exe,8.35,216.1,0,0,0,0,
2025-01-15 05:03:00,10508,frank,outlook.exe,29.75,158.8,0,0,1,0,
2025-01-13 11:15:00,10509,heidi,notepad.exe,33.24,261.6,0,1,0,0,0.0
2025-01-27 06:41:00,10510,alice,teams.exe,23.93,211.6,0,0,0,0,
2025-01-04 13:04:00,10511,bob,excel.exe,0.0,302.4,0,0,0,0,0.0
2025-01-25 05:51:00,10512,alice,python.exe,21.43,283.3,0,0,0,0,0.0
2025-01-17 02:30:00,10513,diana,hid_hook.exe,2.5,114.6,1,1,0,1,
2025-01-06 02:37:00,10514,grace,outlook.exe,25.07,469.4,0,0,1,0,0.0
2025-01-23 13:19:00,10515,charlie,chrome.exe,15.69,354.9,0,0,0,0,
2025-01-26 03:28:00,10516,bob,python.exe,24.3,216.0,0,0,0,0,
2025-01-14 23:50:00,10517,alice,outlook.exe,26.56,262.7,0,0,0,0,
2025-01-04 22:04:00,10518,eve,python.exe,13.76,135.1,0,0,0,0,0.0
2025-01-03 00:34:00,10519,bob,python.exe,19.14,163.8,0,0,0,0,
2025-01-15 19:52:00,10520,grace,outlook.exe,31.16,426.7,0,0,1,0,0.0
2025-01-10 23:57:00,10521,heidi,syskey32.exe,22.82,173.8,1,0,1,0,
2025-01-29 20:35:00,10522,bob,teams.exe,28.49,481.4,0,0,1,0,
2025-01-01 12:08:00,10523,charlie,notepad.exe,13.67,120.5,0,1,0,0,
2025-01-01 11:38:00,10524,grace,explorer.exe,35.5,539.8,0,0,0,0,
2025-01-28 17:54:00,10525,alice,outlook.exe,27.15,242.5,0,0,1,0,
2025-01-10 16:03:00,10526,grace,firefox.exe,16.4,123.1,0,1,0,0,0.0
2025-01-12 15:39:00,10527,bob,word.exe,30.64,147.5,0,0,0,0,0.0
2025-01-06 03:20:00,10528,eve,firefox.exe,24.41,302.1,0,0,0,0,
2025-01-17 23:46:00,10529,frank,keystreamer.exe,3.17,106.7,1,0,1,0,
2025-01-26 15:39:00,10530,bob,word.exe,3.38,449.3,0,0,0,0,
2025-01-04 00:40:00,10531,grace,notepad.exe,25.84,449.7,0,0,0,0,
2025-01-25 11:50:00,10532,frank,vscode.exe,8.24,419.9,0,1,0,0,0.0
2025-01-12 21:01:00,10533,grace,excel.exe,34.81,433.1,0,0,0,0,
2025-01-23 10:27:00,10534,eve,teams.exe,7.67,392.9,0,0,0,0,
2025-01-04 19:26:00,10535,grace,notepad.exe,29.98,235.3,0,0,0,0,
2025-01-06 18:55:00,10536,alice,firefox.exe,15.91,71.1,0,1,0,0,0.0
2025-01-15 20:04:00,10537,charlie,spotify.exe,20.1,537.9,0,0,0,0,
2025-01-26 20:59:00,10538,heidi,kl_service.exe,7.75,144.5,0,1,0,0,
2025-01-17 08:56:00,10539,heidi,discord.exe,32.01,74.2,0,1,0,0,0.0
2025-01-22 23:47:00,10540,bob,syskey32.exe,5.56,173.7,1,1,1,1,
2025-01-08 17:30:00,10541,charlie,notepad.exe,21.36,302.15,0,0,0,0,
2025-01-16 06:12:00,10542,grace,chrome.exe,30.91,254.4,0,0,0,0,0.0
2025-01-29 01:39:00,10543,eve,teams.exe,0.15,260.3,0,0,0,0,
2025-01-01 19:27:00,10544,bob,chrome.exe,16.25,694.0,1,0,0,0,
2025-01-19 21:12:00,10545,grace,kl_service.exe,15.25,48.7,1,1,1,0,
2025-01-01 17:42:00,10546,frank,explorer.exe,19.07,415.1,0,0,0,0,0.0
2025-01-13 21:00:00,10547,diana,teams.exe,19.47,330.0,0,0,0,0,
2025-01-17 20:04:00,10548,grace,vscode.exe,4.2,366.9,0,1,0,0,
2025-01-15 23:05:00,10549,charlie,vscode.exe,7.88,623.1,0,1,0,0,
2025-01-16 01:29:00,10550,bob,vscode.exe,37.15,481.5,0,0,0,0,
2025-01-08 18:14:00,10551,charlie,word.exe,12.77,432.1,0,1,0,0,
2025-01-16 22:05:00,10552,bob,keystreamer.exe,8.49,103.1,1,1,0,1,
2025-01-27 00:57:00,10553,grace,chrome.exe,41.62,546.8,0,0,0,0,
2025-01-07 11:48:00,10554,alice,keystreamer.exe,0.0,87.2,1,1,1,1,
2025-01-17 11:14:00,10555,frank,vscode.exe,7.29,543.0,0,1,0,0,
2025-01-27 11:02:00,10556,grace,python.exe,29.62,235.8,0,0,0,0,0.0
2025-01-07 04:44:00,10557,heidi,chrome.exe,5.73,412.2,0,1,0,0,
2025-01-26 18:18:00,10558,charlie,python.exe,22.5,279.1,0,1,0,0,
2025-01-17 22:34:00,10559,diana,kl_service.exe,0.0,10.0,1,0,1,0,
2025-01-05 17:21:00,10560,diana,excel.exe,31.53,570.0,0,0,0,0,
2025-01-27 02:54:00,10561,eve,excel.exe,24.19,436.9,0,0,0,0,
2025-01-05 16:11:00,10562,bob,keylog.exe,4.54,154.4,1,1,1,1,
2025-01-17 09:45:00,10563,charlie,explorer.exe,18.12,337.9,0,0,0,0,
2025-01-13 00:57:00,10564,eve,explorer.exe,27.76,191.7,0,1,0,0,
2025-01-25 12:27:00,10565,charlie,outlook.exe,22.26,208.0,0,0,0,0,
2025-01-05 21:36:00,10566,heidi,excel.exe,13.91,238.4,0,0,0,0,0.0
2025-01-08 23:56:00,10567,bob,outlook.exe,9.33,509.8,0,0,0,0,
2025-01-02 01:42:00,10568,grace,discord.exe,28.12,540.9,0,0,0,0,
2025-01-16 01:17:00,10569,grace,vscode.exe,22.77,179.2,0,0,0,0,
2025-01-28 03:21:00,10570,diana,outlook.exe,27.88,432.1,0,1,0,0,
2025-01-20 03:29:00,10571,grace,vscode.exe,0.0,512.6,0,0,1,0,0.0
2025-01-17 04:42:00,10572,grace,explorer.exe,30.67,366.8,1,0,0,0,
2025-01-14 05:45:00,10573,heidi,keycap.exe,10.67,170.8,0,1,1,0,1.0
2025-01-13 10:44:00,10574,alice,vscode.exe,23.62,332.2,0,0,0,0,0.0
2025-01-16 15:56:00,10575,diana,notepad.exe,25.47,214.9,0,0,0,0,
2025-01-19 17:22:00,10576,eve,chrome.exe,11.58,364.7,0,0,0,0,
2025-01-20 15:35:00,10577,frank,discord.exe,27.24,366.5,0,0,0,0,
2025-01-10 14:07:00,10578,alice,keycap.exe,9.31,171.2,1,1,1,1,
2025-01-30 09:48:00,10579,eve,kl_service.exe,4.15,127.4,1,0,1,0,
2025-01-19 08:32:00,10580,bob,python.exe,21.71,530.4,0,0,0,0,
2025-01-13 07:49:00,10581,alice,spotify.exe,23.59,388.2,0,0,0,0,
2025-01-29 18:59:00,10582,heidi,firefox.exe,11.39,271.9,0,0,0,0,
2025-01-19 05:36:00,10583,eve,syskey32.exe,4.25,17.8,1,1,0,1,
2025-01-28 23:02:00,10584,bob,vscode.exe,18.0,377.3,0,0,0,0,
2025-01-26 18:00:00,10585,diana,spotify.exe,29.91,229.4,0,0,0,0,
2025-01-01 22:04:00,10586,frank,keystreamer.exe,1.47,105.1,1,0,1,0,
2025-01-18 20:51:00,10587,bob,teams.exe,30.16,320.2,0,0,0,0,
2025-01-25 22:29:00,10588,grace,spotify.exe,24.57,612.1,0,0,0,0,
2025-01-17 12:43:00,10589,charlie,outlook.exe,0.0,363.9,0,1,0,0,
2025-01-14 19:10:00,10590,bob,spotify.exe,40.12,547.3,0,0,0,0,0.0
2025-01-25 00:18:00,10591,bob,explorer.exe,15.26,421.9,0,0,0,0,0.0
2025-01-05 13:48:00,10592,frank,explorer.exe,28.55,231.0,0,0,0,0,
2025-01-27 10:29:00,10593,charlie,python.exe,18.69,390.3,0,0,0,0,
2025-01-19 14:30:00,10594,grace,teams.exe,25.74,142.7,0,0,0,0,0.0
2025-01-18 13:29:00,10595,eve,chrome.exe,58.92,554.0,0,1,0,0,0.0
2025-01-20 13:38:00,10596,eve,kl_service.exe,3.01,119.9,1,1,1,1,
2025-01-20 22:30:00,10597,bob,keystreamer.exe,10.23,80.1,1,1,1,1,
2025-01-11 18:05:00,10598,heidi,outlook.exe,23.45,424.5,0,0,0,0,0.0
2025-01-15 08:12:00,10599,heidi,python.exe,12.14,167.1,0,1,1,0,
2025-01-04 07:08:00,10600,charlie,word.exe,30.05,440.6,0,0,0,0,0.0
2025-01-15 17:53:00,10601,charlie,vscode.exe,37.17,292.6,0,0,1,0,
2025-01-07 13:15:00,10602,grace,keystreamer.exe,14.66,26.9,0,0,0,0,
2025-01-03 13:49:00,10603,frank,kl_service.exe,2.93,302.15,0,1,1,0,
2025-01-22 01:55:00,10604,diana,firefox.exe,29.05,562.1,0,1,0,0,
2025-01-10 02:36:00,10605,eve,notepad.exe,10.28,169.0,0,1,0,0,
2025-01-18 16:30:00,10606,frank,hid_hook.exe,6.16,106.2,1,0,0,0,
2025-01-30 09:44:00,10607,alice,outlook.exe,17.38,482.1,0,0,0,0,0.0
2025-01-30 19:18:00,10608,eve,firefox.exe,38.78,589.5,0,1,0,0,
2025-01-28 06:58:00,10609,frank,outlook.exe,8.56,324.0,0,0,0,0,
2025-01-30 19:56:00,10610,eve,keylog.exe,7.38,135.5,1,1,0,1,
2025-01-11 04:43:00,10611,diana,spotify.exe,22.57,324.0,0,0,0,0,
2025-01-01 08:24:00,10612,alice,notepad.exe,15.87,521.1,0,0,0,0,0.0
2025-01-24 14:22:00,10613,heidi,vscode.exe,0.0,442.1,0,0,0,0,0.0
2025-01-24 19:39:00,10614,heidi,chrome.exe,45.06,251.4,0,0,0,0,
2025-01-20 10:56:00,10615,diana,chrome.exe,30.54,816.9,0,1,0,0,0.0
2025-01-17 15:20:00,10616,grace,keystreamer.exe,11.66,56.3,1,1,1,1,
2025-01-24 07:51:00,10617,alice,spotify.exe,41.18,460.0,0,1,0,0,0.0
2025-01-13 00:32:00,10618,bob,kl_service.exe,2.93,87.1,1,1,0,1,1.0
2025-01-27 05:57:00,10619,frank,firefox.exe,22.17,160.7,0,0,0,0,
2025-01-02 11:05:00,10620,alice,discord.exe,43.62,381.9,0,0,0,0,
2025-01-26 06:35:00,10621,grace,keystreamer.exe,18.93,85.7,1,1,1,0,
2025-01-16 18:20:00,10622,grace,firefox.exe,31.74,556.8,0,0,0,0,
2025-01-25 01:00:00,10623,diana,outlook.exe,27.15,474.7,0,0,0,0,
2025-01-27 03:58:00,10624,eve,chrome.exe,21.23,297.0,0,0,0,0,
2025-01-15 06:39:00,10625,alice,notepad.exe,17.98,148.8,0,0,0,0,
2025-01-20 02:29:00,10626,frank,excel.exe,7.85,317.0,1,0,0,0,
2025-01-20 08:20:00,10627,alice,python.exe,21.26,99.0,0,1,0,0,0.0
2025-01-08 15:23:00,10628,charlie,spotify.exe,1.2,383.2,0,0,0,0,
2025-01-16 02:12:00,10629,eve,keycap.exe,4.32,118.7,1,0,1,0,1.0
2025-01-18 22:26:00,10630,frank,chrome.exe,14.32,372.1,0,0,0,0,
2025-01-22 01:54:00,10631,heidi,chrome.exe,12.8,360.2,0,0,0,0,
2025-01-10 14:43:00,10632,frank,python.exe,46.63,446.6,0,1,0,0,
2025-01-05 07:10:00,10633,bob,notepad.exe,50.07,299.9,0,0,0,0,0.0
2025-01-13 06:00:00,10634,diana,firefox.exe,15.86,234.3,0,1,0,0,
